Subject,Session,Force,IsOutlier,Object,Target,Ideal,IdealInterp
4,3,2024.99718553225,0,4,2,1283.60827360955,1283.60827360955
4,3,1743.55560007556,0,4,2,1531.56880225802,1531.56880225802
4,3,1636.58773838705,0,4,2,1679.86973629044,1679.86973629044
4,3,1969.35414341247,0,4,2,1534.78436797149,1534.78436797149
4,3,1722.18422433574,0,4,2,1297.09682215029,1297.09682215029
4,3,1616.51968130573,0,4,2,1223.81253186115,1223.81253186115
4,3,1732.99719212001,0,4,2,1588.6734819785,1588.6734819785
4,3,1651.73806970143,0,4,2,1475.16413324229,1475.16413324229
4,3,1757.16347145078,0,4,2,1389.11426722695,1389.11426722695
4,3,1621.19040376612,0,5,2,1404.67309392432,1404.67309392432
4,3,1765.15740708298,0,5,2,1488.32601348686,1488.32601348686
4,3,1585.7642152772,0,5,2,1309.5387551562,1309.5387551562
4,3,1687.22661372607,0,5,2,1584.07693078549,1584.07693078549
4,3,1880.92956548162,0,5,2,1617.43834514404,1617.43834514404
4,3,1918.77058985001,0,5,2,1468.83904703518,1468.83904703518
4,3,1845.40633009527,0,5,2,1589.70016799263,1589.70016799263
4,3,1387.42062790177,0,5,2,1569.16814274515,1569.16814274515
4,3,1407.29321923291,0,5,2,1542.00316283304,1542.00316283304
4,3,1639.00145319543,0,5,2,1407.65224969917,1407.65224969917
4,3,581.743403600951,0,1,3,326.636438432489,326.636438432489
4,3,1454.16065081735,0,1,3,570.090400970496,570.090400970496
4,3,1645.05697895394,0,1,3,563.267604358735,563.267604358735
4,3,858.917426698747,0,1,3,522.839232802071,522.839232802071
4,3,1136.91626784896,0,1,3,438.420695080264,438.420695080264
4,3,1369.4428379982,0,1,3,579.615879030706,579.615879030706
4,3,623.427560070633,0,1,3,408.377187371278,408.377187371278
4,3,690.106005440787,0,1,3,480.678164388769,480.678164388769
4,3,796.781073259623,0,1,3,489.891517118445,489.891517118445
4,3,827.811710556461,0,1,3,323.524616674852,323.524616674852
4,3,2196.85181547276,0,2,3,729.584049661517,729.584049661517
4,3,2081.0562707654,0,2,3,702.266792292284,702.266792292284
4,3,2024.19708278082,0,2,3,716.339704469911,716.339704469911
4,3,1959.41082771111,0,2,3,667.300892552239,667.300892552239
4,3,2066.45988941378,0,2,3,653.703995250785,653.703995250785
4,3,1105.24576280362,0,2,3,550.769331514955,550.769331514955
4,3,1267.34492026905,0,2,3,668.527041531693,668.527041531693
4,3,869.557584373988,0,2,3,539.604555751212,539.604555751212
4,3,1371.80975292899,0,2,3,701.680785262313,701.680785262313
4,3,2212.80759403202,0,2,3,758.874017372872,758.874017372872
4,3,1872.64791629382,0,3,3,1022.95262453456,816.185604681827
4,3,1494.65469961411,0,3,3,1091.09473715034,870.554311556124
4,3,1547.34051804975,0,3,3,954.751865168915,761.770105187964
4,3,2043.3646812406,0,3,3,1015.2203253418,810.016217028031
4,3,1699.54239912844,0,3,3,935.546954363546,746.447038056021
4,3,1388.80659833372,0,3,3,874.229160957799,697.523266721648
4,3,1141.49709138193,0,3,3,831.713093714197,663.600872644306
4,3,1263.42340088727,0,3,3,994.884024138412,793.790444791286
4,3,1349.2957075807,0,3,3,910.180934470943,726.208192397029
4,3,1054.34976513413,0,3,3,878.217633141944,700.705558357934
4,3,1887.97124341597,0,4,3,820.882447990893,820.882447990893
4,3,1622.26173134321,0,4,3,936.061651330381,936.061651330381
4,3,1891.70249326507,0,4,3,930.731878314421,930.731878314421
4,3,1975.54947343854,0,4,3,918.973416650011,918.973416650011
4,3,1175.69992281707,0,4,3,776.069944585657,776.069944585657
4,3,1740.35345588902,0,4,3,917.593935936978,917.593935936978
4,3,1072.1642096002,0,4,3,695.876617918367,695.876617918367
4,3,1443.92579928274,0,4,3,844.739405041276,844.739405041276
4,3,1317.28276644509,0,4,3,841.192632296061,841.192632296061
4,3,1930.27047973217,0,4,3,939.79521132198,939.79521132198
4,3,2323.07742068206,0,5,3,1023.22795804764,1023.22795804764
4,3,1062.30128142709,0,5,3,774.712837951855,774.712837951855
4,3,1656.41272981713,0,5,3,1082.36314668167,1082.36314668167
4,3,1625.07884967363,0,5,3,962.240954407207,962.240954407207
4,3,1389.56796232754,0,5,3,924.79882540345,924.79882540345
4,3,1637.43000788264,0,5,3,996.919796559029,996.919796559029
4,3,1986.33233842974,0,5,3,973.806839809082,973.806839809082
4,3,1979.59415436333,0,5,3,1059.34726843681,1059.34726843681
4,3,1755.05541076239,0,5,3,1038.91366386311,1038.91366386311
4,3,1303.32182487769,0,5,3,937.905895229255,937.905895229255
5,1,404.458776291071,0,1,2,385.229140156914,385.229140156914
5,1,400.634631015442,0,1,2,440.121024041262,440.121024041262
5,1,443.722648125643,0,1,2,430.220896504695,430.220896504695
5,1,322.582978760135,0,1,2,465.69359646861,465.69359646861
5,1,433.39332518406,0,1,2,465.493395734728,465.493395734728
5,1,452.626741142034,0,1,2,462.534492251975,462.534492251975
5,1,413.857502767164,0,1,2,443.929192163991,443.929192163991
5,1,453.852457292282,0,1,2,467.035558614505,467.035558614505
5,1,388.420021852775,0,1,2,406.382858985645,406.382858985645
5,1,431.622737768474,0,1,2,429.573794240019,429.573794240019
5,1,433.695198233894,0,2,2,472.157604665687,472.157604665687
5,1,480.96066110685,0,2,2,510.64751467519,510.64751467519
5,1,491.288101936376,0,2,2,508.273153867837,508.273153867837
5,1,473.948386006522,0,2,2,542.984892954162,542.984892954162
5,1,539.533667410964,0,2,2,444.697841516163,444.697841516163
5,1,625.510571355141,1,2,2,486.831266136451,486.831266136451
5,1,502.575448786176,0,2,2,457.517658735655,457.517658735655
5,1,478.008345890066,0,2,2,490.665191997919,490.665191997919
5,1,467.520862637532,0,2,2,533.355441174814,533.355441174814
5,1,549.877847771281,0,2,2,538.787494344126,538.787494344126
5,1,630.143148809001,0,4,2,656.750553847464,656.750553847464
5,1,729.613328467965,0,4,2,689.337486679957,689.337486679957
5,1,822.82306518466,0,4,2,754.847655748836,754.847655748836
5,1,635.618875982481,0,4,2,676.213300810792,676.213300810792
5,1,653.106047830235,0,4,2,662.214859676384,662.214859676384
5,1,434.843479171101,0,4,2,756.922353876767,756.922353876767
5,1,684.258362622826,0,4,2,868.913259077994,868.913259077994
5,1,626.288446299803,0,4,2,671.573547138965,671.573547138965
5,1,550.056423899513,0,4,2,710.893127880262,710.893127880262
5,1,770.213486770208,0,4,2,690.650634903426,690.650634903426
5,1,605.871410260736,0,5,2,735.893305451685,735.893305451685
5,1,497.694762748471,0,5,2,814.764529940966,814.764529940966
5,1,681.352522399545,0,5,2,747.694569804424,747.694569804424
5,1,531.979377111266,0,5,2,758.090876342101,758.090876342101
5,1,656.672146843735,0,5,2,863.453326623274,863.453326623274
5,1,754.0811036348,0,5,2,707.318706531416,707.318706531416
5,1,614.150931573141,0,5,2,863.443656689326,863.443656689326
5,1,705.027547528535,0,5,2,727.710327492781,727.710327492781
5,1,734.80131865242,0,5,2,709.096388621929,709.096388621929
5,1,762.374707627,0,5,2,600.900610984517,600.900610984517
5,1,637.263605049862,0,5,3,557.48842833707,557.48842833707
5,1,550.797184848196,0,5,3,587.142946152433,587.142946152433
5,1,744.370521044127,0,5,3,696.995342962859,696.995342962859
5,1,607.466943753973,0,5,3,673.228403102699,673.228403102699
5,1,530.770964528724,0,5,3,689.05195692909,689.05195692909
5,1,575.279615561472,0,5,3,679.707188326894,679.707188326894
5,1,425.576965710124,0,5,3,678.266864908275,678.266864908275
5,1,551.009239079947,0,5,3,633.197037125632,633.197037125632
5,1,1576.92438794713,1,5,3,379.415132317186,379.415132317186
5,1,617.458493925617,0,5,3,646.299343185335,646.299343185335
5,2,829.285386602227,0,3,1,827.317255175161,660.093554661033
5,2,633.696710979236,0,3,1,791.39889718275,631.435290305386
5,2,740.610460065127,0,3,1,678.686545510585,541.50522248185
5,2,600.868021463272,0,3,1,640.123513355641,510.73684576248
5,2,614.633205082809,0,3,1,859.591321809103,685.844139741306
5,2,808.632918338865,0,3,1,821.700834521101,655.612367968963
5,2,802.635816739325,0,3,1,724.806470009246,578.303034581845
5,2,421.342652928971,0,3,1,823.745508546623,657.243756819115
5,2,829.33354446152,0,3,1,805.944917069697,643.041157236461
5,2,850.012171451011,0,3,1,696.650348539539,555.838044047505
5,2,485.559015695737,0,1,2,506.293166910596,506.293166910596
5,2,539.365459184079,0,1,2,491.187640349431,491.187640349431
5,2,478.419864988791,0,1,2,273.722815967047,273.722815967047
5,2,590.545250963031,0,1,2,486.086810865612,486.086810865612
5,2,435.359553898011,0,1,2,447.240371820941,447.240371820941
5,2,363.991155347235,0,1,2,433.059244538452,433.059244538452
5,2,454.7552450258,0,1,2,426.183052960091,426.183052960091
5,2,512.483836885502,0,1,2,456.67587303228,456.67587303228
5,2,549.936777029976,0,1,2,394.819263967136,394.819263967136
5,2,438.735526443534,0,1,2,474.685714166755,474.685714166755
5,2,589.402218736431,0,2,2,501.88530933813,501.88530933813
5,2,576.909306407108,0,2,2,537.184957689981,537.184957689981
5,2,551.865107544832,0,2,2,551.892529279719,551.892529279719
5,2,562.522031657638,0,2,2,474.29753298652,474.29753298652
5,2,514.562304895879,0,2,2,624.066230542254,624.066230542254
5,2,616.197005906911,0,2,2,601.152095549116,601.152095549116
5,2,470.07130823086,0,2,2,533.475046956433,533.475046956433
5,2,563.398053347219,0,2,2,541.80866807727,541.80866807727
5,2,563.659026231914,0,2,2,506.553058368085,506.553058368085
5,2,531.333381327593,0,2,2,508.865292409792,508.865292409792
5,2,521.189572761686,0,3,2,840.424733736952,670.551649258206
5,2,537.291044300879,0,3,2,916.764799940973,731.461276548649
5,2,546.165170187098,0,3,2,818.145613627942,652.775755554209
5,2,657.097787335889,0,3,2,702.417744247132,560.439689558883
5,2,593.069374820074,0,3,2,692.506781008387,552.532006123713
5,2,663.05033283138,0,3,2,732.283164810615,584.268482561661
5,2,559.475632107704,0,3,2,793.702409237592,633.273198859781
5,2,654.967242307856,0,3,2,728.269547374941,581.066128224687
5,2,649.187951878925,0,3,2,780.907967256484,623.064867491875
5,2,650.55936989382,0,3,2,703.765552492737,561.515068478248
5,2,638.217431466721,0,4,2,684.7828058653,684.7828058653
5,2,574.916168866651,0,4,2,693.459392452511,693.459392452511
5,2,690.085488947145,0,4,2,663.085170882023,663.085170882023
5,2,546.333279222515,0,4,2,646.167778179698,646.167778179698
5,2,630.649130286737,0,4,2,671.649632788933,671.649632788933
5,2,524.771189245834,0,4,2,713.220345079081,713.220345079081
5,2,584.831959943455,0,4,2,700.827237576681,700.827237576681
5,2,636.509734634121,0,4,2,560.368580215766,560.368580215766
5,2,678.822704589561,0,4,2,615.438596840278,615.438596840278
5,2,600.66580291932,0,4,2,729.847454244193,729.847454244193
5,2,612.022893829961,0,5,2,844.712192369095,844.712192369095
5,2,655.122148305908,0,5,2,729.612489010362,729.612489010362
5,2,746.211804723815,0,5,2,739.482274086203,739.482274086203
5,2,552.85381815055,0,5,2,755.123835976368,755.123835976368
5,2,584.196116173725,0,5,2,739.088314229755,739.088314229755
5,2,634.587095546448,0,5,2,761.821784690695,761.821784690695
5,2,656.434844363243,0,5,2,740.005482712899,740.005482712899
5,2,659.50858062055,0,5,2,606.057684735426,606.057684735426
5,2,681.601296716296,0,5,2,901.213160718902,901.213160718902
5,2,729.622070030595,0,5,2,722.874442958583,722.874442958583
5,2,707.836461806575,0,5,3,667.179669317458,667.179669317458
5,2,640.756024633667,0,5,3,717.353977374217,717.353977374217
5,2,434.026848436937,1,5,3,736.666642632472,736.666642632472
5,2,788.975305150033,0,5,3,593.400791542657,593.400791542657
5,2,665.545410209658,0,5,3,721.48046336502,721.48046336502
5,2,687.083139981644,0,5,3,569.149345178711,569.149345178711
5,2,680.908717270093,0,5,3,603.310623689449,603.310623689449
5,2,620.45217345425,0,5,3,744.577963526026,744.577963526026
5,2,711.724624802503,0,5,3,674.881088597131,674.881088597131
5,2,611.550181346152,0,5,3,695.286766041324,695.286766041324
5,3,262.607106439799,1,1,1,525.903154601379,525.903154601379
5,3,705.82255323638,0,1,1,514.070419006659,514.070419006659
5,3,793.917469389479,0,1,1,506.481123956082,506.481123956082
5,3,703.038196671822,0,1,1,531.05161894412,531.05161894412
5,3,738.804365891984,0,1,1,502.933467871723,502.933467871723
5,3,595.232651597509,0,1,1,618.695684422014,618.695684422014
5,3,765.279252662364,0,1,1,591.544630464972,591.544630464972
5,3,660.361277369135,0,1,1,610.17163124174,610.17163124174
5,3,703.825018512599,0,1,1,652.010120071341,652.010120071341
5,3,849.141566516795,0,1,1,556.246708914719,556.246708914719
5,3,248.12990120314,1,2,1,843.909828681252,843.909828681252
5,3,739.762329134866,0,2,1,554.746525657841,554.746525657841
5,3,824.917787608079,0,2,1,688.105658773684,688.105658773684
5,3,582.073213691892,0,2,1,655.987408476024,655.987408476024
5,3,764.386780457376,0,2,1,624.854695421369,624.854695421369
5,3,826.651379536697,0,2,1,622.040808932624,622.040808932624
5,3,781.147738500634,0,2,1,693.713596223497,693.713596223497
5,3,866.878668166207,0,2,1,589.418204239847,589.418204239847
5,3,758.130698156069,0,2,1,523.613491817846,523.613491817846
5,3,756.630762890553,0,2,1,568.64326667643,568.64326667643
5,3,690.970322857521,0,3,1,1038.25100832824,828.39176196402
5,3,1076.28843963352,0,3,1,920.550465430911,734.481754333173
5,3,1087.94052669899,0,3,1,1061.23739267363,846.731962239599
5,3,755.731890853674,0,3,1,1072.87929761041,856.020716178518
5,3,1064.9899915723,0,3,1,853.732053139935,681.169191335054
5,3,957.769239676595,0,3,1,789.509661631835,629.927921514762
5,3,700.335987106782,0,3,1,840.976556349372,670.991933257478
5,3,503.048893063733,0,3,1,972.881117830147,776.234934438947
5,3,952.409103744649,0,3,1,1092.35190234668,871.557368893628
5,3,797.123088455138,0,3,1,1075.53042511962,858.135977489055
5,3,658.17711998915,0,4,1,958.115588182961,958.115588182961
5,3,835.529560318006,0,4,1,881.650088527745,881.650088527745
5,3,976.503456576391,0,4,1,814.138359606799,814.138359606799
5,3,484.394862234955,0,4,1,759.324436219675,759.324436219675
5,3,957.259956259036,0,4,1,697.544380277257,697.544380277257
5,3,930.982971641532,0,4,1,825.498710792891,825.498710792891
5,3,1022.21230679666,0,4,1,892.289021881295,892.289021881295
5,3,668.464184038297,0,4,1,873.522577229047,873.522577229047
5,3,748.696439567642,0,4,1,1040.7588086339,1040.7588086339
5,3,1054.29628583535,0,4,1,831.459583056599,831.459583056599
5,3,756.172840960656,0,5,1,980.448920940304,980.448920940304
5,3,1073.16948510824,0,5,1,839.186548504747,839.186548504747
5,3,1051.06906883842,0,5,1,855.330566905681,855.330566905681
5,3,741.053606076053,0,5,1,910.994987107357,910.994987107357
5,3,821.306990366512,0,5,1,761.754394198064,761.754394198064
5,3,671.739391534576,0,5,1,1125.78706258057,1125.78706258057
5,3,775.78652483627,0,5,1,1125.80080685456,1125.80080685456
5,3,975.014699382467,0,5,1,947.840800585702,947.840800585702
5,3,859.404401770796,0,5,1,1052.10331258113,1052.10331258113
5,3,1010.7830780586,0,5,1,1026.38938201773,1026.38938201773
5,3,628.894826519678,0,1,2,582.936523933025,582.936523933025
5,3,627.600881303261,0,1,2,322.416475620251,322.416475620251
5,3,634.550559130952,0,1,2,576.256452185061,576.256452185061
5,3,565.624409035749,0,1,2,630.395960281421,630.395960281421
5,3,625.043069393943,0,1,2,561.822801167169,561.822801167169
5,3,604.865282772258,0,1,2,544.785602182749,544.785602182749
5,3,779.10279430753,0,1,2,616.219147394332,616.219147394332
5,3,551.705469994816,0,1,2,414.159396972185,414.159396972185
5,3,587.982270533488,0,1,2,460.763397620842,460.763397620842
5,3,706.843914867685,0,1,2,517.701243069783,517.701243069783
5,3,761.137653657995,0,2,2,680.686448277072,680.686448277072
5,3,777.793498103357,0,2,2,692.949122906097,692.949122906097
5,3,809.675480175148,0,2,2,685.652906459812,685.652906459812
5,3,871.73051217437,0,2,2,651.9600593444,651.9600593444
5,3,818.048800404528,0,2,2,704.242188743687,704.242188743687
5,3,771.530188168179,0,2,2,645.592933090115,645.592933090115
5,3,737.311374564459,0,2,2,700.622910095532,700.622910095532
5,3,718.25037098677,0,2,2,661.449105613685,661.449105613685
5,3,687.609925856402,0,2,2,663.033355879247,663.033355879247
5,3,679.652038952308,0,2,2,654.788680377407,654.788680377407
5,3,901.713317221299,0,3,2,998.501502055732,796.676730363615
5,3,881.036185071081,0,3,2,895.278832157834,714.318217147209
5,3,866.707884953361,0,3,2,1055.05142806925,841.79635218291
5,3,820.631511096407,0,3,2,1049.92442661906,837.705659536485
5,3,740.550917543112,0,3,2,923.812329843345,737.084305726073
5,3,907.837598136715,0,3,2,911.085737496682,726.930109704799
5,3,838.280100152104,0,3,2,983.127922085516,784.41057613206
5,3,834.90412679701,0,3,2,900.369837184031,718.380189242578
5,3,1012.28560659859,0,3,2,1027.4516585667,819.775259494708
5,3,856.380681113692,0,3,2,893.272386031301,712.717329280293
5,3,984.197199283717,0,4,2,970.286788074484,970.286788074484
5,3,825.776318020569,0,4,2,853.461425525548,853.461425525548
5,3,899.929658608889,0,4,2,834.121188801986,834.121188801986
5,3,952.341112870867,0,4,2,949.029672898244,949.029672898244
5,3,796.961827624022,0,4,2,795.071636651343,795.071636651343
5,3,709.866441054508,0,4,2,853.681036017163,853.681036017163
5,3,888.877655660396,0,4,2,594.396586209746,594.396586209746
5,3,794.82106206486,0,4,2,883.862468908204,883.862468908204
5,3,885.923852428874,0,4,2,840.783170160728,840.783170160728
5,3,787.196157109338,0,4,2,838.613049993514,838.613049993514
5,3,873.830675074811,0,5,2,958.326406950284,958.326406950284
5,3,830.21777596644,0,5,2,892.924535830778,892.924535830778
5,3,905.846082034607,0,5,2,1027.95554398451,1027.95554398451
5,3,857.159235360753,0,5,2,750.125617477082,750.125617477082
5,3,829.136147993188,0,5,2,952.133196311404,952.133196311404
5,3,947.139890930434,0,5,2,979.711036916006,979.711036916006
5,3,824.238603864261,0,5,2,978.192318095174,978.192318095174
5,3,788.05584009605,0,5,2,918.201454394478,918.201454394478
5,3,914.665181571938,0,5,2,975.578918598314,975.578918598314
5,3,892.87362514283,0,5,2,847.834342354262,847.834342354262
5,3,592.225728461874,0,1,3,498.685636327756,498.685636327756
5,3,601.120059456856,0,1,3,477.117202047422,477.117202047422
5,3,501.897865169302,0,1,3,414.189521345106,414.189521345106
5,3,562.882331543814,0,1,3,500.042930682496,500.042930682496
5,3,735.457515348455,0,1,3,507.152082494021,507.152082494021
5,3,525.352981069367,0,1,3,461.140669685753,461.140669685753
5,3,670.174113866675,0,1,3,508.281766285725,508.281766285725
5,3,609.463451009787,0,1,3,428.275838787105,428.275838787105
5,3,734.860135918207,0,1,3,495.810833596078,495.810833596078
5,3,560.617741497783,0,1,3,518.020818442574,518.020818442574
5,3,726.488615448251,0,2,3,521.999635417526,521.999635417526
5,3,671.94398114804,0,2,3,552.23118803648,552.23118803648
5,3,612.825414433218,0,2,3,579.61399316735,579.61399316735
5,3,642.305048909491,0,2,3,450.485310960345,450.485310960345
5,3,642.402045632155,0,2,3,597.990252285728,597.990252285728
5,3,563.109933606057,0,2,3,643.930145315037,643.930145315037
5,3,764.807196469823,0,2,3,581.131524301347,581.131524301347
5,3,673.769075238609,0,2,3,629.03145817526,629.03145817526
5,3,680.22860391359,0,2,3,571.071812035709,571.071812035709
5,3,639.964911996047,0,2,3,493.859948205978,493.859948205978
5,3,808.414176867741,0,3,3,866.845420816026,691.631984693638
5,3,761.890030698404,0,3,3,804.231361359191,641.673958531269
5,3,764.947676420945,0,3,3,759.598660518131,606.0627610517
5,3,664.013022758257,0,3,3,754.630917362042,602.099136193119
5,3,804.785882979661,0,3,3,899.809512654808,717.933121799049
5,3,763.920804939391,0,3,3,808.698396167773,645.238082048755
5,3,659.641382099702,0,3,3,1045.2034224668,833.938900904362
5,3,569.696699694154,0,3,3,749.218096180072,597.780395888355
5,3,818.063944627772,0,3,3,900.067380052817,718.138867063418
5,3,629.281221674059,0,3,3,863.110355106152,688.651879074057
5,3,800.113185532327,0,4,3,872.445616083463,872.445616083463
5,3,817.660140480521,0,4,3,811.084817976318,811.084817976318
5,3,897.227635598577,1,4,3,770.542754801951,770.542754801951
5,3,643.697252036977,1,4,3,735.090847838457,735.090847838457
5,3,805.671165780339,0,4,3,700.280402495024,700.280402495024
5,3,660.653237502213,1,4,3,818.169743135156,818.169743135156
5,3,787.021341005065,0,4,3,751.8446000211,751.8446000211
5,3,811.27487402609,0,4,3,801.571842912581,801.571842912581
5,3,672.535163965839,1,4,3,785.090563513726,785.090563513726
5,3,795.882078561619,0,4,3,754.138187876434,754.138187876434
5,3,859.888576996814,0,5,3,770.89518564671,770.89518564671
5,3,776.269989951712,0,5,3,944.692899932982,944.692899932982
5,3,727.016163615611,0,5,3,829.837746321579,829.837746321579
5,3,853.00974822944,0,5,3,967.826177092859,967.826177092859
5,3,742.414989350721,0,5,3,618.926650062901,618.926650062901
5,3,912.479054470956,0,5,3,774.292436275691,774.292436275691
5,3,652.235146488368,0,5,3,806.948336635357,806.948336635357
5,3,875.034358975959,0,5,3,855.949656830412,855.949656830412
5,3,734.423942830673,0,5,3,807.385982349199,807.385982349199
5,3,672.992874390414,0,5,3,816.274197231711,816.274197231711
